uri_equipo,uri_equipo_temporada,temporada,ano_inicio,nombre_equipo,id_liga
https://www.proballers.com/es/baloncesto/equipo/2796/fibwi-palma,https://www.proballers.com/es/baloncesto/equipo/2796/fibwi-palma/2020,2020-2021,2020,Palma,194
https://www.proballers.com/es/baloncesto/equipo/13206/real-canoe-n-c,https://www.proballers.com/es/baloncesto/equipo/13206/real-canoe-n-c/2020,2020-2021,2020,Real Canoe,194
https://www.proballers.com/es/baloncesto/equipo/13201/real-murcia,https://www.proballers.com/es/baloncesto/equipo/13201/real-murcia/2020,2020-2021,2020,Real Murcia,194
https://www.proballers.com/es/baloncesto/equipo/13448/ubu-tizona-burgos,https://www.proballers.com/es/baloncesto/equipo/13448/ubu-tizona-burgos/2020,2020-2021,2020,UBU Tizona Burgos,194
https://www.proballers.com/es/baloncesto/equipo/908/gipuzkoa-basket,https://www.proballers.com/es/baloncesto/equipo/908/gipuzkoa-basket/2021,2021-2022,2021,Acunsa Gipuzkoa,194
https://www.proballers.com/es/baloncesto/equipo/13354/almansa-con-afanion,https://www.proballers.com/es/baloncesto/equipo/13354/almansa-con-afanion/2021,2021-2022,2021,Almansa Con Afanion,194
https://www.proballers.com/es/baloncesto/equipo/911/amics-castello,https://www.proballers.com/es/baloncesto/equipo/911/amics-castello/2021,2021-2022,2021,Amics Castello,194
https://www.proballers.com/es/baloncesto/equipo/13356/basquet-girona,https://www.proballers.com/es/baloncesto/equipo/13356/basquet-girona/2021,2021-2022,2021,Basquet Girona,194
https://www.proballers.com/es/baloncesto/equipo/2110/c-b-prat,https://www.proballers.com/es/baloncesto/equipo/2110/c-b-prat/2021,2021-2022,2021,CB Prat,194
https://www.proballers.com/es/baloncesto/equipo/152/caceres,https://www.proballers.com/es/baloncesto/equipo/152/caceres/2021,2021-2022,2021,Caceres,194
https://www.proballers.com/es/baloncesto/equipo/218/coviran-granada,https://www.proballers.com/es/baloncesto/equipo/218/coviran-granada/2021,2021-2022,2021,Coviran Granada,194
https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante/2021,2021-2022,2021,HLA Alicante,194
https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida/2021,2021-2022,2021,Hiopos Lleida,194
https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca/2021,2021-2022,2021,Huesca,194
https://www.proballers.com/es/baloncesto/equipo/2245/biele-isb,https://www.proballers.com/es/baloncesto/equipo/2245/biele-isb/2021,2021-2022,2021,Juaristi ISB,194
https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna/2021,2021-2022,2021,Leyma Coruña,194
https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1/2021,2021-2022,2021,Melilla Ciudad Del Deporte 1,194
https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes/2021,2021-2022,2021,Movistar Estudiantes,194
https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo/2021,2021-2022,2021,Oviedo,194
https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2021,2021-2022,2021,Palencia,194
https://www.proballers.com/es/baloncesto/equipo/2796/fibwi-palma,https://www.proballers.com/es/baloncesto/equipo/2796/fibwi-palma/2021,2021-2022,2021,Palma,194
https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid/2021,2021-2022,2021,Real Valladolid,194
https://www.proballers.com/es/baloncesto/equipo/908/gipuzkoa-basket,https://www.proballers.com/es/baloncesto/equipo/908/gipuzkoa-basket/2022,2022-2023,2022,Acunsa Gipuzkoa,194
https://www.proballers.com/es/baloncesto/equipo/3175/albacete,https://www.proballers.com/es/baloncesto/equipo/3175/albacete/2022,2022-2023,2022,Albacete,194
https://www.proballers.com/es/baloncesto/equipo/13354/almansa-con-afanion,https://www.proballers.com/es/baloncesto/equipo/13354/almansa-con-afanion/2022,2022-2023,2022,Almansa Con Afanion,194
https://www.proballers.com/es/baloncesto/equipo/911/amics-castello,https://www.proballers.com/es/baloncesto/equipo/911/amics-castello/2022,2022-2023,2022,Amics Castello,194
https://www.proballers.com/es/baloncesto/equipo/670/ourense,https://www.proballers.com/es/baloncesto/equipo/670/ourense/2022,2022-2023,2022,CB Ourense,194
https://www.proballers.com/es/baloncesto/equipo/152/caceres,https://www.proballers.com/es/baloncesto/equipo/152/caceres/2022,2022-2023,2022,Caceres,194
https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria/2022,2022-2023,2022,Cantabria,194
https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante/2022,2022-2023,2022,HLA Alicante,194
https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida/2022,2022-2023,2022,Hiopos Lleida,194
https://www.proballers.com/es/baloncesto/equipo/2245/biele-isb,https://www.proballers.com/es/baloncesto/equipo/2245/biele-isb/2022,2022-2023,2022,Juaristi ISB,194
https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna/2022,2022-2023,2022,Leyma Coruña,194
https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1/2022,2022-2023,2022,Melilla Ciudad Del Deporte 1,194
https://www.proballers.com/es/baloncesto/equipo/2111/morabanc-andorra,https://www.proballers.com/es/baloncesto/equipo/2111/morabanc-andorra/2022,2022-2023,2022,MoraBanc Andorra,194
https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes/2022,2022-2023,2022,Movistar Estudiantes,194
https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo/2022,2022-2023,2022,Oviedo,194
https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia/2022,2022-2023,2022,Palencia,194
https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid/2022,2022-2023,2022,Real Valladolid,194
https://www.proballers.com/es/baloncesto/equipo/909/san-pablo-burgos,https://www.proballers.com/es/baloncesto/equipo/909/san-pablo-burgos/2022,2022-2023,2022,San Pablo Burgos,194
https://www.proballers.com/es/baloncesto/equipo/908/gipuzkoa-basket,https://www.proballers.com/es/baloncesto/equipo/908/gipuzkoa-basket/2023,2023-2024,2023,Acunsa Gipuzkoa,194
https://www.proballers.com/es/baloncesto/equipo/911/amics-castello,https://www.proballers.com/es/baloncesto/equipo/911/amics-castello/2023,2023-2024,2023,Amics Castello,194
https://www.proballers.com/es/baloncesto/equipo/670/ourense,https://www.proballers.com/es/baloncesto/equipo/670/ourense/2023,2023-2024,2023,CB Ourense,194
https://www.proballers.com/es/baloncesto/equipo/152/caceres,https://www.proballers.com/es/baloncesto/equipo/152/caceres/2023,2023-2024,2023,Caceres,194
https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria/2023,2023-2024,2023,Cantabria,194
https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo/2023,2023-2024,2023,Clavijo CB,194
https://www.proballers.com/es/baloncesto/equipo/158/real-betis,https://www.proballers.com/es/baloncesto/equipo/158/real-betis/2023,2023-2024,2023,Coosur Real Betis,194
https://www.proballers.com/es/baloncesto/equipo/159/fuenlabrada,https://www.proballers.com/es/baloncesto/equipo/159/fuenlabrada/2023,2023-2024,2023,Fuenlabrada,194
