id_partido,fecha,temporada,ano_inicio,uri_local,uri_visitante,puntos_local,puntos_visitante,cobertura_local,rebotes_local,asistencias_local,robos_local,perdidas_local,valoracion_local,porc_t3_local,cobertura_visitante,rebotes_visitante,asistencias_visitante,robos_visitante,perdidas_visitante,valoracion_visitante,porc_t3_visitante
20240405_amics-castello_melilla-ciudad-del-deporte-1,2024-04-05,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/911/amics-castello,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1,90,85,1.0,34.0,19.0,5.0,11.0,96.0,42.86,1.0,32.0,20.0,2.0,12.0,88.0,41.93
20240414_amics-castello_hestia-menorca,2024-04-14,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/911/amics-castello,https://www.proballers.com/es/baloncesto/equipo/669/hestia-menorca,83,84,1.0,29.0,21.0,10.0,17.0,84.0,35.0,1.0,30.0,14.0,6.0,16.0,78.0,38.71
20240421_amics-castello_rioverde-clavijo,2024-04-21,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo,https://www.proballers.com/es/baloncesto/equipo/911/amics-castello,93,96,1.0,34.0,12.0,7.0,11.0,94.0,34.48,1.0,31.0,16.0,6.0,11.0,107.0,28.57
20240428_amics-castello_hla-alicante,2024-04-28,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/911/amics-castello,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante,70,64,1.0,41.0,20.0,6.0,16.0,85.0,18.18,1.0,26.0,16.0,6.0,9.0,56.0,30.0
20240505_amics-castello_leyma-coruna,2024-05-05,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna,https://www.proballers.com/es/baloncesto/equipo/911/amics-castello,95,82,1.0,38.0,23.0,7.0,14.0,115.0,37.5,1.0,31.0,17.0,9.0,10.0,86.0,22.22
20240510_amics-castello_grupo-alega-cantabria,2024-05-10,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/911/amics-castello,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria,92,89,1.0,37.0,24.0,10.0,10.0,106.0,36.0,1.0,34.0,14.0,6.0,12.0,90.0,41.67
20231104_alimerka-oviedo_amics-castello,2023-11-04,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/911/amics-castello,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo,83,61,1.0,42.0,18.0,16.0,15.0,105.0,44.44,1.0,41.0,12.0,8.0,19.0,51.0,25.0
20231208_amics-castello_real-betis,2023-12-08,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/911/amics-castello,https://www.proballers.com/es/baloncesto/equipo/158/real-betis,88,100,1.0,27.0,24.0,1.0,9.0,94.0,38.89,1.0,27.0,21.0,4.0,8.0,109.0,45.71
20240410_amics-castello_san-pablo-burgos,2024-04-10,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/909/san-pablo-burgos,https://www.proballers.com/es/baloncesto/equipo/911/amics-castello,91,67,1.0,36.0,24.0,11.0,10.0,114.0,36.11,1.0,28.0,8.0,6.0,18.0,57.0,44.44
20231006_caceres_movistar-estudiantes,2023-10-06,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/152/caceres,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes,60,83,1.0,35.0,7.0,5.0,12.0,46.0,11.11,1.0,35.0,13.0,8.0,10.0,84.0,52.17
20231020_caceres_melilla-ciudad-del-deporte-1,2023-10-20,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/152/caceres,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1,90,76,1.0,32.0,21.0,10.0,10.0,107.0,48.0,1.0,27.0,12.0,6.0,14.0,75.0,26.66
20231027_caceres_ourense,2023-10-27,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/670/ourense,https://www.proballers.com/es/baloncesto/equipo/152/caceres,73,61,1.0,36.0,21.0,5.0,17.0,81.0,45.83,1.0,28.0,19.0,8.0,18.0,60.0,39.13
20231101_caceres_rioverde-clavijo,2023-11-01,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/152/caceres,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo,85,78,1.0,35.0,13.0,4.0,17.0,79.0,46.15,1.0,28.0,19.0,8.0,16.0,78.0,33.33
20231105_caceres_ubu-tizona-burgos,2023-11-05,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/13448/ubu-tizona-burgos,https://www.proballers.com/es/baloncesto/equipo/152/caceres,92,87,1.0,37.0,15.0,5.0,16.0,95.0,26.31,1.0,22.0,16.0,11.0,12.0,90.0,35.29
20231110_caceres_leyma-coruna,2023-11-10,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/152/caceres,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna,84,81,1.0,39.0,16.0,3.0,7.0,90.0,32.14,1.0,37.0,16.0,5.0,5.0,87.0,24.0
20231124_caceres_hla-alicante,2023-11-24,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/152/caceres,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante,75,84,1.0,29.0,12.0,7.0,9.0,69.0,27.27,1.0,31.0,10.0,5.0,10.0,90.0,32.0
20231129_caceres_fuenlabrada,2023-11-29,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/159/fuenlabrada,https://www.proballers.com/es/baloncesto/equipo/152/caceres,94,67,1.0,38.0,25.0,8.0,8.0,118.0,42.31,1.0,27.0,14.0,1.0,13.0,55.0,29.63
20231203_caceres_san-pablo-burgos,2023-12-03,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/152/caceres,https://www.proballers.com/es/baloncesto/equipo/909/san-pablo-burgos,60,81,1.0,43.0,10.0,4.0,19.0,51.0,9.52,1.0,28.0,16.0,13.0,9.0,96.0,42.1
20231209_caceres_grupo-alega-cantabria,2023-12-09,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria,https://www.proballers.com/es/baloncesto/equipo/152/caceres,95,75,1.0,33.0,20.0,13.0,9.0,117.0,39.28,1.0,28.0,15.0,7.0,16.0,74.0,38.09
20231215_caceres_real-valladolid,2023-12-15,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/152/caceres,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,79,87,1.0,27.0,14.0,8.0,7.0,74.0,29.41,1.0,32.0,12.0,4.0,11.0,95.0,40.91
20231221_caceres_real-betis,2023-12-21,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/152/caceres,https://www.proballers.com/es/baloncesto/equipo/158/real-betis,64,61,1.0,39.0,11.0,5.0,10.0,67.0,7.14,1.0,31.0,12.0,7.0,8.0,58.0,20.59
20231230_caceres_hestia-menorca,2023-12-30,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/669/hestia-menorca,https://www.proballers.com/es/baloncesto/equipo/152/caceres,86,67,1.0,31.0,14.0,8.0,9.0,100.0,42.86,1.0,25.0,12.0,4.0,13.0,57.0,33.33
20240107_alimerka-oviedo_caceres,2024-01-07,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/152/caceres,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo,86,78,1.0,41.0,9.0,3.0,12.0,92.0,47.06,1.0,29.0,12.0,7.0,6.0,71.0,35.48
20240112_caceres_hiopos-lleida,2024-01-12,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida,https://www.proballers.com/es/baloncesto/equipo/152/caceres,95,71,1.0,31.0,22.0,9.0,14.0,116.0,41.66,1.0,28.0,16.0,7.0,14.0,65.0,25.0
20240202_caceres_hla-alicante,2024-02-02,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante,https://www.proballers.com/es/baloncesto/equipo/152/caceres,88,73,1.0,40.0,14.0,10.0,12.0,92.0,26.67,1.0,29.0,17.0,2.0,19.0,66.0,39.13
20240210_caceres_real-valladolid,2024-02-10,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,https://www.proballers.com/es/baloncesto/equipo/152/caceres,99,72,1.0,34.0,16.0,8.0,6.0,122.0,35.71,1.0,23.0,10.0,2.0,10.0,54.0,20.0
20240303_caceres_melilla-ciudad-del-deporte-1,2024-03-03,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1,https://www.proballers.com/es/baloncesto/equipo/152/caceres,95,79,1.0,37.0,26.0,6.0,12.0,118.0,42.42,1.0,32.0,17.0,6.0,13.0,77.0,29.63
20240308_caceres_grupo-alega-cantabria,2024-03-08,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/152/caceres,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria,71,73,1.0,28.0,11.0,7.0,16.0,64.0,42.85,1.0,25.0,13.0,11.0,14.0,71.0,40.74
20240313_caceres_rioverde-clavijo,2024-03-13,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo,https://www.proballers.com/es/baloncesto/equipo/152/caceres,78,76,1.0,29.0,17.0,8.0,8.0,90.0,29.63,1.0,38.0,8.0,4.0,8.0,76.0,36.84
20240317_caceres_hestia-menorca,2024-03-17,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/152/caceres,https://www.proballers.com/es/baloncesto/equipo/669/hestia-menorca,63,56,1.0,38.0,5.0,6.0,10.0,64.0,33.33,1.0,40.0,11.0,4.0,7.0,52.0,12.0
20240324_caceres_leyma-coruna,2024-03-24,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna,https://www.proballers.com/es/baloncesto/equipo/152/caceres,97,80,1.0,39.0,27.0,8.0,10.0,129.0,34.37,1.0,25.0,18.0,2.0,13.0,72.0,42.31
20240331_caceres_ubu-tizona-burgos,2024-03-31,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/152/caceres,https://www.proballers.com/es/baloncesto/equipo/13448/ubu-tizona-burgos,64,66,1.0,51.0,7.0,3.0,13.0,61.0,22.73,1.0,30.0,6.0,6.0,8.0,58.0,23.81
20240406_caceres_san-pablo-burgos,2024-04-06,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/909/san-pablo-burgos,https://www.proballers.com/es/baloncesto/equipo/152/caceres,109,102,1.0,41.0,20.0,13.0,14.0,117.0,18.18,1.0,39.0,17.0,8.0,24.0,100.0,40.0
20240410_caceres_fuenlabrada,2024-04-10,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/152/caceres,https://www.proballers.com/es/baloncesto/equipo/159/fuenlabrada,71,97,1.0,29.0,14.0,5.0,14.0,62.0,33.33,1.0,36.0,10.0,11.0,11.0,114.0,42.86
20240414_alimerka-oviedo_caceres,2024-04-14,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo,https://www.proballers.com/es/baloncesto/equipo/152/caceres,89,71,1.0,32.0,18.0,8.0,8.0,104.0,58.06,1.0,29.0,10.0,4.0,14.0,68.0,44.0
20240419_caceres_ourense,2024-04-19,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/152/caceres,https://www.proballers.com/es/baloncesto/equipo/670/ourense,71,77,1.0,33.0,9.0,7.0,13.0,64.0,26.09,1.0,42.0,13.0,4.0,15.0,79.0,31.58
20240503_caceres_hiopos-lleida,2024-05-03,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/152/caceres,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida,77,100,1.0,30.0,11.0,2.0,14.0,71.0,42.86,1.0,38.0,22.0,8.0,6.0,119.0,51.61
20240510_caceres_real-betis,2024-05-10,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/158/real-betis,https://www.proballers.com/es/baloncesto/equipo/152/caceres,80,62,1.0,46.0,16.0,7.0,12.0,92.0,37.93,1.0,36.0,13.0,7.0,13.0,61.0,31.03
20240428_caceres_movistar-estudiantes,2024-04-28,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes,https://www.proballers.com/es/baloncesto/equipo/152/caceres,89,73,1.0,37.0,19.0,7.0,11.0,110.0,47.06,1.0,25.0,17.0,5.0,8.0,74.0,23.08
20240107_grupo-alega-cantabria_rioverde-clavijo,2024-01-07,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo,71,75,1.0,30.0,11.0,9.0,19.0,59.0,42.86,1.0,38.0,7.0,7.0,16.0,69.0,22.22
20240114_alimerka-oviedo_grupo-alega-cantabria,2024-01-14,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria,86,81,1.0,39.0,9.0,2.0,10.0,84.0,47.06,1.0,20.0,9.0,6.0,3.0,76.0,32.0
20240120_grupo-alega-cantabria_leyma-coruna,2024-01-20,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna,81,83,1.0,22.0,14.0,6.0,8.0,73.0,36.0,1.0,43.0,15.0,5.0,14.0,88.0,16.67
20240203_grupo-alega-cantabria_san-pablo-burgos,2024-02-03,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/909/san-pablo-burgos,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria,88,69,1.0,39.0,19.0,5.0,10.0,97.0,33.33,1.0,35.0,8.0,4.0,7.0,59.0,26.66
20240210_fuenlabrada_grupo-alega-cantabria,2024-02-10,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria,https://www.proballers.com/es/baloncesto/equipo/159/fuenlabrada,81,74,1.0,29.0,18.0,5.0,16.0,81.0,36.0,1.0,28.0,20.0,11.0,15.0,85.0,27.27
20240217_grupo-alega-cantabria_real-valladolid,2024-02-17,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria,84,79,1.0,23.0,16.0,6.0,7.0,89.0,36.84,1.0,31.0,16.0,3.0,15.0,75.0,35.0
20240303_grupo-alega-cantabria_hla-alicante,2024-03-03,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante,65,82,1.0,33.0,13.0,4.0,19.0,55.0,29.63,1.0,25.0,17.0,13.0,9.0,99.0,44.44
20240313_grupo-alega-cantabria_melilla-ciudad-del-deporte-1,2024-03-13,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria,71,84,1.0,29.0,19.0,13.0,12.0,76.0,31.03,1.0,32.0,21.0,8.0,17.0,94.0,38.46
20240317_grupo-alega-cantabria_real-betis,2024-03-17,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria,https://www.proballers.com/es/baloncesto/equipo/158/real-betis,67,78,1.0,30.0,14.0,1.0,9.0,61.0,14.81,1.0,35.0,18.0,6.0,9.0,92.0,33.33
20240323_grupo-alega-cantabria_hestia-menorca,2024-03-23,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/669/hestia-menorca,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria,84,68,1.0,29.0,13.0,7.0,13.0,88.0,47.62,1.0,24.0,10.0,7.0,13.0,62.0,27.78
20240329_alimerka-oviedo_grupo-alega-cantabria,2024-03-29,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo,84,83,1.0,35.0,20.0,11.0,12.0,94.0,34.48,1.0,35.0,17.0,7.0,18.0,79.0,44.44
20240410_grupo-alega-cantabria_rioverde-clavijo,2024-04-10,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria,99,84,1.0,26.0,25.0,4.0,13.0,117.0,52.38,1.0,27.0,16.0,9.0,9.0,83.0,30.3
20240414_grupo-alega-cantabria_ourense,2024-04-14,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/670/ourense,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria,65,72,1.0,35.0,15.0,6.0,11.0,66.0,11.54,1.0,34.0,9.0,2.0,9.0,70.0,23.81
20240420_grupo-alega-cantabria_movistar-estudiantes,2024-04-20,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes,67,81,1.0,29.0,15.0,10.0,13.0,69.0,26.31,1.0,36.0,22.0,6.0,13.0,95.0,33.33
20240426_grupo-alega-cantabria_hiopos-lleida,2024-04-26,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria,88,77,1.0,33.0,25.0,5.0,11.0,109.0,39.28,1.0,28.0,18.0,8.0,11.0,86.0,38.09
20240504_grupo-alega-cantabria_ubu-tizona-burgos,2024-05-04,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria,https://www.proballers.com/es/baloncesto/equipo/13448/ubu-tizona-burgos,67,94,1.0,27.0,11.0,7.0,18.0,48.0,12.5,1.0,38.0,17.0,11.0,15.0,107.0,34.48
20231007_fuenlabrada_grupo-alega-cantabria,2023-10-07,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/159/fuenlabrada,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria,73,78,1.0,35.0,12.0,1.0,14.0,70.0,60.0,1.0,27.0,15.0,6.0,4.0,83.0,29.17
20231014_grupo-alega-cantabria_ourense,2023-10-14,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria,https://www.proballers.com/es/baloncesto/equipo/670/ourense,76,80,1.0,49.0,19.0,9.0,13.0,80.0,29.73,1.0,42.0,14.0,7.0,14.0,81.0,25.0
20231022_grupo-alega-cantabria_leyma-coruna,2023-10-22,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria,119,90,1.0,30.0,28.0,8.0,12.0,149.0,44.83,1.0,22.0,15.0,8.0,15.0,77.0,26.09
20231129_grupo-alega-cantabria_melilla-ciudad-del-deporte-1,2023-11-29,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1,75,69,1.0,29.0,21.0,8.0,8.0,88.0,18.18,1.0,35.0,16.0,6.0,12.0,76.0,25.0
20231203_grupo-alega-cantabria_movistar-estudiantes,2023-12-03,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria,101,61,1.0,38.0,28.0,6.0,9.0,134.0,47.82,1.0,21.0,18.0,4.0,15.0,57.0,26.09
20231215_grupo-alega-cantabria_real-betis,2023-12-15,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/158/real-betis,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria,80,70,1.0,30.0,9.0,5.0,10.0,87.0,32.0,1.0,28.0,6.0,7.0,6.0,64.0,28.0
20231222_grupo-alega-cantabria_hestia-menorca,2023-12-22,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria,https://www.proballers.com/es/baloncesto/equipo/669/hestia-menorca,95,77,1.0,23.0,29.0,10.0,16.0,124.0,53.84,1.0,26.0,17.0,6.0,15.0,72.0,16.67
20231028_grupo-alega-cantabria_hiopos-lleida,2023-10-28,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida,75,63,1.0,41.0,13.0,10.0,14.0,80.0,52.38,1.0,33.0,12.0,9.0,13.0,58.0,19.23
20231101_grupo-alega-cantabria_hla-alicante,2023-11-01,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria,89,79,1.0,34.0,22.0,12.0,14.0,109.0,50.0,1.0,28.0,21.0,4.0,16.0,82.0,44.83
20231105_grupo-alega-cantabria_san-pablo-burgos,2023-11-05,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria,https://www.proballers.com/es/baloncesto/equipo/909/san-pablo-burgos,72,84,1.0,26.0,14.0,9.0,14.0,75.0,28.57,1.0,39.0,12.0,8.0,15.0,93.0,54.16
20231112_grupo-alega-cantabria_real-valladolid,2023-11-12,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,81,82,1.0,24.0,16.0,6.0,11.0,81.0,42.1,1.0,26.0,13.0,8.0,12.0,84.0,52.63
20231118_grupo-alega-cantabria_ubu-tizona-burgos,2023-11-18,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/13448/ubu-tizona-burgos,https://www.proballers.com/es/baloncesto/equipo/13446/grupo-alega-cantabria,93,84,1.0,31.0,12.0,13.0,9.0,101.0,47.62,1.0,27.0,13.0,4.0,16.0,80.0,43.48
20231021_ourense_rioverde-clavijo,2023-10-21,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/670/ourense,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo,68,51,1.0,31.0,22.0,7.0,18.0,77.0,57.89,1.0,27.0,17.0,13.0,15.0,54.0,27.27
20231031_alimerka-oviedo_ourense,2023-10-31,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/2243/alimerka-oviedo,https://www.proballers.com/es/baloncesto/equipo/670/ourense,87,78,1.0,34.0,18.0,5.0,10.0,99.0,39.13,1.0,29.0,20.0,5.0,9.0,82.0,32.14
20231104_fuenlabrada_ourense,2023-11-04,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/670/ourense,https://www.proballers.com/es/baloncesto/equipo/159/fuenlabrada,68,80,1.0,23.0,17.0,3.0,7.0,62.0,29.17,1.0,39.0,12.0,3.0,12.0,89.0,37.5
20231112_hestia-menorca_ourense,2023-11-12,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/669/hestia-menorca,https://www.proballers.com/es/baloncesto/equipo/670/ourense,50,74,1.0,30.0,4.0,7.0,15.0,32.0,14.29,1.0,35.0,11.0,7.0,10.0,84.0,37.5
20231118_ourense_real-betis,2023-11-18,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/670/ourense,https://www.proballers.com/es/baloncesto/equipo/158/real-betis,84,83,1.0,31.0,23.0,5.0,13.0,95.0,27.27,1.0,24.0,21.0,5.0,12.0,86.0,41.38
20231203_hiopos-lleida_ourense,2023-12-03,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/219/hiopos-lleida,https://www.proballers.com/es/baloncesto/equipo/670/ourense,90,55,1.0,38.0,26.0,10.0,6.0,126.0,40.62,1.0,27.0,10.0,3.0,12.0,42.0,21.43
20231209_melilla-ciudad-del-deporte-1_ourense,2023-12-09,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/670/ourense,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1,59,65,1.0,48.0,14.0,1.0,9.0,58.0,18.42,1.0,36.0,10.0,8.0,5.0,73.0,20.0
20231216_ourense_san-pablo-burgos,2023-12-16,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/909/san-pablo-burgos,https://www.proballers.com/es/baloncesto/equipo/670/ourense,105,55,1.0,46.0,25.0,11.0,11.0,143.0,42.86,1.0,26.0,7.0,3.0,17.0,30.0,31.82
20231220_hla-alicante_ourense,2023-12-20,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/670/ourense,https://www.proballers.com/es/baloncesto/equipo/151/hla-alicante,77,68,1.0,36.0,18.0,0.0,17.0,79.0,38.09,1.0,28.0,12.0,8.0,11.0,63.0,37.5
20231229_leyma-coruna_ourense,2023-12-29,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/2114/leyma-coruna,https://www.proballers.com/es/baloncesto/equipo/670/ourense,106,77,1.0,37.0,25.0,4.0,3.0,134.0,39.28,1.0,28.0,21.0,2.0,10.0,74.0,35.71
20240107_movistar-estudiantes_ourense,2024-01-07,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/147/movistar-estudiantes,https://www.proballers.com/es/baloncesto/equipo/670/ourense,97,56,1.0,31.0,15.0,9.0,10.0,111.0,44.0,1.0,27.0,8.0,7.0,13.0,41.0,12.5
20240112_ourense_real-valladolid,2024-01-12,2023-2024,2023,https://www.proballers.com/es/baloncesto/equipo/670/ourense,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,99,77,1.0,29.0,25.0,5.0,13.0,122.0,51.85,1.0,18.0,17.0,9.0,9.0,80.0,40.74
